id,Business_Name,Address,Rating,Total_Reviews,Lat,Lng,URL,User_Name,User_URL,User_Title,User_Avatar,User_Reviews,Publish_date,Stars,Stars_External,Source,Review,Review_Photos,Owner_Response
3523,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Subhashree Mahalingam,https://www.google.com/maps/contrib/104040392801490590865?hl=en-IN,,,5 reviews,2 months ago,1 star,,,"Had a terrible experience recently. The hospital ripped us off charging FIVE TIMES the fair fees for a simple procedure. They also hire junior, inexperienced doctors to perform surgeries. The General Wardt is overcrowded, stinks and worse …",,"Hello Subhashree, we apologize for the inconvenience caused. Thank you for bringing this to our attention. We request you to share your contact number to enable us to further understand and address your concern. Please email us at feedback@manipalhospitals.com and we look forward to hearing from you soon."
3522,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Rajani P,https://www.google.com/maps/contrib/105944703986636000592?hl=en-IN,,,1 review,2 months ago,5 stars,,,"1015 Ms. Rajani under Dr. Gayathri 
My stay in hospital was good .
Morning call from hospital for surgery time advanced early, need to be improved.
Lead in handing over and taking over lack in communication need to improved
Pre operation patient pre request for prepaetio.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3521,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Suman Mondal,https://www.google.com/maps/contrib/101076350799374444375?hl=en-IN,,,1 review,2 months ago,5 stars,,,"1032i Mr. Suman mondal
Under Dr. Manoj Kumar thns for doctors who helped me so much.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3520,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",gaurav bonta,https://www.google.com/maps/contrib/114623765796010696330?hl=en-IN,,,11 reviews,2 months ago,2 stars,,,My recent experience was really unsatisfactory and discouraging to visit this hospital another time. The radiology department in particular is the worst.I had a sever sprain in my leg and still I had to wait for an hour and half just for …,,"Hello Gaurav, we apologize for the inconvenience caused. Thank you for bringing this to our attention. We request you to share your contact number to enable us to further understand and address your concern. Please email us at feedback@manipalhospitals.com and we look forward to hearing from you soon."
3519,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",sourav kayal,https://www.google.com/maps/contrib/114359461085433545038?hl=en-IN,,,10 reviews,2 months ago,1 star,,,"Very very bad process with medi assyst. Medi assist people keep on sending query to hospital for clame settlement and patient need to follow up with insurance desk. 
Very bad experience with insurance desk.",,"Hi Sourav, We apologize for the inconvenience caused. Thank you for bringing this to our attention. We request you to share your contact number to enable us to further understand and address your concern. Please email us at feedback@manipalhospitals.com and we look forward to hearing from you soon."
3518,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",CHINMOY SIL,https://www.google.com/maps/contrib/109434530890456440473?hl=en-IN,,,1 review,a month ago,5 stars,,,My mother got operated here. The doctors and staffs are very skilled and the facilities and services are world-class,,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3517,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Ahmed Aiman,https://www.google.com/maps/contrib/102087771947843015693?hl=en-IN,,,1 review,2 months ago,5 stars,,,"We came cross long way to do a surgery to our beautiful daugther , Dr. Bith reddy was so friendly we realy appriciate. We belive this is one of the best hospital in india. We recommend evey one to visit .we had confidence to do surgary. Ones again thank you doctor Bith Reddy.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3516,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Saroj Chakraborty,https://www.google.com/maps/contrib/105427975348678919919?hl=en-IN,,,1 review,2 months ago,5 stars,,,872 Mr. Hiren  under Dr. Shankar call service was excellent and taking care goid,,"Hi, We aim to deliver the highest quality patient care and we would love to hear about these positive experiences. Thanks for sharing this feedback with us.!"
3515,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Mon Tech,https://www.google.com/maps/contrib/108782591798608571891?hl=en-IN,,,1 review,4 months ago,5 stars,,,We came here for treatment of respiratory department.. We are happy with the treatment.. All sisters service very good.. Cordinators madam was very good..,,"Hi . Thank you for taking the time to leave us a beautiful review. We always strive to provide the best medical care to our patients. Regards, Manipal Hospitals"
3514,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",rambhat karunakaran,https://www.google.com/maps/contrib/116413317855614070576?hl=en-IN,,,1 review,2 months ago,5 stars,,,"1120 Mr Prabhavathi under Dr Sridhar 
Good service by all staff",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3513,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",ayesha azeez,https://www.google.com/maps/contrib/113557571304197198201?hl=en-IN,,,1 review,3 weeks ago,5 stars,,,Excellent service ...Prompt and helpful...service is better on 7th floor,,
3512,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",ENAKSHI TOTLA SHROFF,https://www.google.com/maps/contrib/113833947328635141611?hl=en-IN,,,9 reviews,2 months ago,5 stars,,,"I wish I could give more than 5 stars. Dr Vidya Desai (Gynecologist) and Dr Mala Sibal (Radiologist) saved me from an unnecessary surgery following a wrong diagnosis at another hospital.
I am so grateful for genuine, compassionate and true doctors like them.",,"Hi, Our doctors aim to deliver the highest quality patient care and we would love to hear about these positive experiences. Thanks for sharing this feedback with us.!"
3511,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",akelaonweb,https://www.google.com/maps/contrib/111236491597031104387?hl=en-IN,,,3 reviews,4 months ago,1 star,,,"Pathetic experience. 
My mom got fracture in femur bone and admitted to Manipal hospital. 
I knew it is costly hospital but there is no limits of looting. 
It was really horrible experience since emergency admission, operation and post …",,"Hi, We sincerely apologize for the inconvenience caused and appreciate you for bringing this to our attention. We request you to share your contact number to enable us to further understand and address your concern. Please email us at info@manipalhospitals.com and we look forward to hearing from you soon."
3510,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Chandan chandu,https://www.google.com/maps/contrib/103085818866680104205?hl=en-IN,,,2 reviews,2 months ago,5 stars,,,"1033k Mr. Chandan.under Dr. Anathesware
As I am 3 rd admission in manipal hospital Dr  verma and Dr. Ananthesware have saved my leg ,very  thankful to manipal hospital doctors, staff nures pretham, good caring  thanks for all your support.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3509,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Goutam Sahoo,https://www.google.com/maps/contrib/115100241771796819405?hl=en-IN,,,・4 reviews,2 months ago,5 stars,,,"1163 mr.  Gowtham under Dr.  Gowtham  
VVerygood and caring doctors and staff excellent",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3508,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Imran Hossain Faruk,https://www.google.com/maps/contrib/113582919930299906171?hl=en-IN,,,1 review,2 months ago,5 stars,,,"709b me. Himran under Dr. Sampath Kumar
Good service and staff was good.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3507,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",P v Veerappa,https://www.google.com/maps/contrib/116203006268919961417?hl=en-IN,,,1 review,2 months ago,5 stars,,,"560b Mr. Verappa.P.V under Dr. Anand dotihal 
Excellent service by all staff  all sister,",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3506,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",chandra govindaraman,https://www.google.com/maps/contrib/116401594884140035212?hl=en-IN,,,1 review,2 months ago,5 stars,,,556 ms Chandra Govinda ramna under dr Sathyanarayana good service by drs and staff,,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3505,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Bhargavi 4mrr,https://www.google.com/maps/contrib/103690769411594581251?hl=en-IN,,,1 review,2 months ago,5 stars,,,"1033d Mr. Rajappa under Dr. Suresh 
Admitted on 19/1/20 my stay was excellent and staff taking care especial thanks for sister mailania,muel ,pretham, service was very good by all doctors.",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3504,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Amina S Praveen,https://www.google.com/maps/contrib/106201637708587210332?hl=en-IN,,,1 review,2 months ago,5 stars,,,"Staff in prime opd vwere very excellant services and we were very much easy way and fast process in the consultation . I would like to appreciate all the staffs lalitha ,Amina ,Maria, nishvitha and sudha sister roopa and other house keeping staff also were much kind and helpful. Thank you",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3503,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Arafath H,https://www.google.com/maps/contrib/104020398746332394517?hl=en-IN,,,1 review,2 months ago,5 stars,,,1109b Mr.Arafath hossain under Dr. Srinivas urology was very  good takingb care staff.all excellent,,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3502,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",PARTHA PANDIT,https://www.google.com/maps/contrib/110717857761075469245?hl=en-IN,,,2 reviews,2 months ago,5 stars,,,"1034j Mrs. Jhuma Pandit was admitted under Dr. Holka.R.D
All staff very good caring",,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
3501,Manipal Hospitals,"98, HAL Old Airport Rd, Kodihalli, Bengaluru, Karnataka 560017",4.1,"-3,498",12.9583911,77.6488364,"https://www.google.com/maps/place/Manipal+Hospitals/@12.9583911,77.6466477,17z/data=!4m10!1m2!2m1!1smanipal+hospital!3m6!1s0x3bae13c0c0c6206b:0x12d8d4c39197c7dd!8m2!3d12.9583911!4d77.6488364!9m1!1b1?hl=en",Sripadh Bs,https://www.google.com/maps/contrib/105849152444807678184?hl=en-IN,,,1 review,a month ago,5 stars,,,My overall treatment experience in manipal hospital is very good,,"Hi, thanks for leaving us such a wonderful review. We are glad that you loved the experience with us and our staff will definitely be happy to read this. We put customer experience and satisfaction is our priority, and your review reaffirms that hard work. Thank you for your kind words once again."
